date,longitude,latitude,prcp,tmin,tmax,rmin,rmax,srad,wspd
2014-03-25,-101.0800033292993,39.34999584335759,0.0,-3.5,12.3,16.2,59.8,19.6,3.3
2014-03-26,-101.0800033292993,39.34999584335759,0.0,2.2,21.1,13.7,61.0,19.3,8.0
2014-03-27,-101.0800033292993,39.34999584335759,0.0,-4.3,12.1,44.0,100.0,17.0,7.0
2014-03-28,-101.0800033292993,39.34999584335759,0.0,-7.9,16.8,18.5,100.0,18.3,3.9
2014-03-29,-101.0800033292993,39.34999584335759,0.0,-4.9,21.3,10.3,84.6,20.4,5.4
2014-03-30,-101.0800033292993,39.34999584335759,0.0,3.7,21.9,9.8,46.7,20.0,5.8
2014-03-31,-101.0800033292993,39.34999584335759,0.0,-6.4,13.9,21.5,100.0,20.5,9.5
2014-04-01,-101.0800033292993,39.34999584335759,0.0,-3.9,11.2,21.6,74.4,20.0,5.3
2014-04-02,-101.0800033292993,39.34999584335759,0.0,0.0,12.4,31.7,82.0,20.6,5.1
2014-04-03,-101.0800033292993,39.34999584335759,7.0,-4.9,2.1,81.9,100.0,10.2,7.8
2014-04-04,-101.0800033292993,39.34999584335759,0.0,-5.3,13.9,17.6,84.9,22.3,4.7
2014-04-05,-101.0800033292993,39.34999584335759,0.0,1.1,16.6,16.5,61.3,19.5,5.6
2014-04-06,-101.0800033292993,39.34999584335759,1.8,0.5,18.0,22.8,87.4,18.2,3.3
2014-04-07,-101.0800033292993,39.34999584335759,0.0,-3.4,14.1,27.7,100.0,20.3,6.4
2014-04-08,-101.0800033292993,39.34999584335759,0.0,-2.0,19.8,10.7,70.6,22.5,5.5
2014-04-09,-101.0800033292993,39.34999584335759,0.0,4.7,29.7,4.0,50.3,22.9,4.6
2014-04-10,-101.0800033292993,39.34999584335759,0.0,2.0,18.9,19.1,73.5,22.6,4.5
2014-04-11,-101.0800033292993,39.34999584335759,0.0,2.8,25.7,12.2,77.5,22.7,4.7
2014-04-12,-101.0800033292993,39.34999584335759,0.0,4.3,27.2,11.1,72.3,20.9,5.2
2014-04-13,-101.0800033292993,39.34999584335759,4.8,-4.2,5.5,70.3,100.0,9.1,7.4
2014-04-14,-101.0800033292993,39.34999584335759,0.0,-5.6,6.5,30.5,80.7,22.5,8.6
2014-04-15,-101.0800033292993,39.34999584335759,0.0,-3.2,19.2,7.7,62.2,23.6,5.4
2014-04-16,-101.0800033292993,39.34999584335759,0.0,-1.5,15.8,18.1,74.8,23.2,7.0
2014-04-17,-101.0800033292993,39.34999584335759,0.0,-1.4,14.5,27.2,92.1,22.2,4.4
2014-04-18,-101.0800033292993,39.34999584335759,0.0,2.4,23.9,17.2,90.0,23.7,8.4
2014-04-19,-101.0800033292993,39.34999584335759,0.7,8.0,22.0,26.3,74.7,18.5,5.0
2014-04-20,-101.0800033292993,39.34999584335759,1.3,5.8,25.1,29.1,100.0,12.4,3.1
2014-04-21,-101.0800033292993,39.34999584335759,0.0,4.3,22.2,35.5,100.0,12.3,3.1
2014-04-22,-101.0800033292993,39.34999584335759,0.0,5.8,26.3,9.9,58.2,23.7,6.4
2014-04-23,-101.0800033292993,39.34999584335759,3.5,7.8,29.9,15.0,80.3,21.8,9.7
2014-04-24,-101.0800033292993,39.34999584335759,0.0,1.9,20.6,27.3,100.0,23.1,8.7
2014-04-25,-101.0800033292993,39.34999584335759,0.0,5.4,25.6,6.7,46.9,24.3,3.5
2014-04-26,-101.0800033292993,39.34999584335759,0.0,6.8,31.2,7.5,61.7,24.0,6.2
2014-04-27,-101.0800033292993,39.34999584335759,1.5,3.6,18.6,15.6,56.4,20.5,6.3
2014-04-28,-101.0800033292993,39.34999584335759,1.0,1.7,13.5,38.5,91.0,18.7,11.2
2014-04-29,-101.0800033292993,39.34999584335759,0.0,-0.7,8.5,41.1,82.6,11.1,13.8
2014-04-30,-101.0800033292993,39.34999584335759,0.0,1.3,12.9,25.5,65.0,18.7,10.6
2014-05-01,-101.0800033292993,39.34999584335759,0.0,-2.1,15.8,17.8,79.7,23.8,8.4
2014-05-02,-101.0800033292993,39.34999584335759,0.0,0.9,25.5,6.7,66.7,24.5,4.5
2014-05-03,-101.0800033292993,39.34999584335759,0.0,5.6,29.3,8.0,65.6,24.3,2.8
2014-05-04,-101.0800033292993,39.34999584335759,0.0,6.6,26.0,14.9,72.4,24.8,3.4
2014-05-05,-101.0800033292993,39.34999584335759,0.0,5.5,25.4,21.9,97.5,24.8,4.3
2014-05-06,-101.0800033292993,39.34999584335759,0.0,6.6,27.3,20.1,94.7,24.9,3.3
2014-05-07,-101.0800033292993,39.34999584335759,0.0,5.5,29.9,9.6,75.1,24.3,3.1
2014-05-08,-101.0800033292993,39.34999584335759,0.0,-0.6,16.3,38.4,100.0,23.5,5.6
2014-05-09,-101.0800033292993,39.34999584335759,0.0,1.3,24.3,15.0,93.6,24.1,3.8
2014-05-10,-101.0800033292993,39.34999584335759,0.0,8.5,26.6,8.3,48.0,23.8,3.0
2014-05-11,-101.0800033292993,39.34999584335759,3.6,1.2,15.2,39.8,100.0,19.8,7.8
2014-05-12,-101.0800033292993,39.34999584335759,1.7,-0.8,7.4,69.8,100.0,9.9,10.2
2014-05-13,-101.0800033292993,39.34999584335759,0.0,-0.5,14.7,19.1,70.0,21.2,6.5
2014-05-14,-101.0800033292993,39.34999584335759,0.9,-0.2,17.6,14.8,69.1,24.2,5.0
2014-05-15,-101.0800033292993,39.34999584335759,0.5,2.1,18.2,18.3,70.5,22.4,4.0
2014-05-16,-101.0800033292993,39.34999584335759,0.0,2.1,19.9,15.2,69.1,20.7,4.5
2014-05-17,-101.0800033292993,39.34999584335759,5.2,3.0,15.2,39.7,98.2,14.2,4.4
2014-05-18,-101.0800033292993,39.34999584335759,0.0,10.1,26.1,21.7,74.8,22.2,7.2
2014-05-19,-101.0800033292993,39.34999584335759,0.0,12.6,32.6,16.0,74.3,25.9,5.8
2014-05-20,-101.0800033292993,39.34999584335759,0.0,12.1,28.0,25.0,81.4,25.1,6.7
2014-05-21,-101.0800033292993,39.34999584335759,8.2,11.6,27.5,28.2,88.9,25.2,5.7
2014-05-22,-101.0800033292993,39.34999584335759,19.0,12.3,25.3,29.8,78.2,24.3,3.7
2014-05-23,-101.0800033292993,39.34999584335759,2.7,11.5,21.6,48.1,97.7,16.4,5.9
2014-05-24,-101.0800033292993,39.34999584335759,10.3,13.1,24.2,42.6,92.7,21.0,4.1
2014-05-25,-101.0800033292993,39.34999584335759,0.0,10.7,25.3,34.6,97.6,24.2,4.3
2014-05-26,-101.0800033292993,39.34999584335759,1.8,10.8,26.8,23.8,79.5,22.9,3.1
2014-05-27,-101.0800033292993,39.34999584335759,0.0,12.3,29.4,16.7,65.6,26.0,2.7
2014-05-28,-101.0800033292993,39.34999584335759,0.0,13.6,31.9,14.9,64.3,26.1,2.0
2014-05-29,-101.0800033292993,39.34999584335759,0.0,15.6,33.0,15.9,63.1,26.1,4.3
2014-05-30,-101.0800033292993,39.34999584335759,4.3,16.3,31.3,19.6,63.5,24.9,5.1
2014-05-31,-101.0800033292993,39.34999584335759,2.3,16.7,30.7,26.6,74.4,23.4,2.6
2014-06-01,-101.0800033292993,39.34999584335759,1.4,12.5,31.7,27.3,100.0,19.2,6.0
2014-06-02,-101.0800033292993,39.34999584335759,0.0,14.7,29.3,26.6,81.6,27.8,4.6
2014-06-03,-101.0800033292993,39.34999584335759,0.0,15.0,35.6,19.9,91.8,25.9,7.4
2014-06-04,-101.0800033292993,39.34999584335759,28.4,15.0,24.1,40.7,82.8,28.4,5.1
2014-06-05,-101.0800033292993,39.34999584335759,0.0,16.0,27.0,38.3,86.9,27.4,4.1
2014-06-06,-101.0800033292993,39.34999584335759,26.9,10.4,28.7,24.0,95.0,23.0,4.1
2014-06-07,-101.0800033292993,39.34999584335759,0.0,10.3,20.4,53.6,100.0,26.8,4.8
2014-06-08,-101.0800033292993,39.34999584335759,47.5,9.0,18.8,57.4,100.0,19.8,5.0
2014-06-09,-101.0800033292993,39.34999584335759,12.3,6.4,16.6,65.4,100.0,12.6,7.8
2014-06-10,-101.0800033292993,39.34999584335759,0.0,8.9,26.4,28.5,100.0,28.2,3.5
2014-06-11,-101.0800033292993,39.34999584335759,1.7,9.9,30.5,23.3,100.0,25.2,3.7
2014-06-12,-101.0800033292993,39.34999584335759,0.0,10.3,22.7,37.3,94.7,28.0,5.9
2014-06-13,-101.0800033292993,39.34999584335759,0.0,12.7,28.2,22.9,78.5,28.3,7.4
2014-06-14,-101.0800033292993,39.34999584335759,5.8,9.4,30.4,27.6,100.0,28.5,8.5
2014-06-15,-101.0800033292993,39.34999584335759,0.0,11.2,28.1,24.1,88.0,28.9,5.2
2014-06-16,-101.0800033292993,39.34999584335759,0.0,13.3,35.4,16.0,87.2,28.2,7.7
2014-06-17,-101.0800033292993,39.34999584335759,0.0,15.1,35.6,5.6,48.0,29.0,5.4
2014-06-18,-101.0800033292993,39.34999584335759,0.4,12.1,32.2,12.9,70.3,28.8,5.6
2014-06-19,-101.0800033292993,39.34999584335759,0.0,13.4,29.7,25.1,86.3,28.8,5.0
2014-06-20,-101.0800033292993,39.34999584335759,4.1,15.8,34.3,17.7,75.6,25.6,4.6
2014-06-21,-101.0800033292993,39.34999584335759,0.0,15.6,32.2,20.6,75.7,27.6,5.7
2014-06-22,-101.0800033292993,39.34999584335759,14.3,14.0,31.2,29.8,100.0,26.3,4.1
2014-06-23,-101.0800033292993,39.34999584335759,3.2,14.7,26.9,37.8,93.2,25.9,3.4
2014-06-24,-101.0800033292993,39.34999584335759,3.3,12.7,23.4,46.2,100.0,18.9,5.1
2014-06-25,-101.0800033292993,39.34999584335759,9.1,14.7,29.9,27.8,86.9,28.1,4.5
2014-06-26,-101.0800033292993,39.34999584335759,0.0,15.6,30.7,32.7,97.0,26.2,6.3
2014-06-27,-101.0800033292993,39.34999584335759,11.3,13.6,30.9,33.9,100.0,27.5,6.2
2014-06-28,-101.0800033292993,39.34999584335759,2.7,15.6,29.5,20.2,65.0,28.4,4.2
2014-06-29,-101.0800033292993,39.34999584335759,0.0,17.5,31.8,25.3,76.5,28.3,3.6
2014-06-30,-101.0800033292993,39.34999584335759,0.0,13.9,32.0,24.7,93.9,28.3,5.0
2014-07-01,-101.0800033292993,39.34999584335759,0.0,13.9,28.0,19.9,67.1,19.7,6.3
2014-07-02,-101.0800033292993,39.34999584335759,0.0,14.1,26.3,25.3,71.3,25.1,3.4
2014-07-03,-101.0800033292993,39.34999584335759,0.0,15.0,28.7,26.7,79.3,27.8,6.0
2014-07-04,-101.0800033292993,39.34999584335759,1.0,15.8,35.0,22.3,93.6,26.4,7.0
2014-07-05,-101.0800033292993,39.34999584335759,0.0,16.1,35.3,20.2,87.2,27.4,3.8
2014-07-06,-101.0800033292993,39.34999584335759,0.3,16.6,37.6,12.6,72.2,25.5,3.3
2014-07-07,-101.0800033292993,39.34999584335759,15.3,16.4,37.1,13.6,74.0,25.9,3.9
2014-07-08,-101.0800033292993,39.34999584335759,0.0,15.1,28.9,25.1,76.8,26.5,4.5
2014-07-09,-101.0800033292993,39.34999584335759,0.0,16.9,31.0,19.5,65.6,27.1,5.1
2014-07-10,-101.0800033292993,39.34999584335759,0.0,17.7,32.8,22.9,76.4,27.7,6.4
2014-07-11,-101.0800033292993,39.34999584335759,0.0,17.6,37.2,15.5,75.1,27.5,6.1
2014-07-12,-101.0800033292993,39.34999584335759,0.0,18.4,31.5,22.7,68.5,25.5,3.7
2014-07-13,-101.0800033292993,39.34999584335759,9.3,15.6,30.9,32.2,98.8,26.5,3.7
2014-07-14,-101.0800033292993,39.34999584335759,0.0,11.4,27.7,28.0,96.8,26.1,2.9
2014-07-15,-101.0800033292993,39.34999584335759,1.4,12.5,20.3,36.7,72.8,24.3,4.3
2014-07-16,-101.0800033292993,39.34999584335759,3.3,13.2,16.2,63.2,84.4,17.0,5.5
2014-07-17,-101.0800033292993,39.34999584335759,1.2,13.0,17.9,70.6,100.0,21.3,3.4
2014-07-18,-101.0800033292993,39.34999584335759,0.0,14.2,27.9,34.3,95.6,27.2,6.6
2014-07-19,-101.0800033292993,39.34999584335759,0.0,16.2,32.1,26.3,87.7,26.9,4.7
2014-07-20,-101.0800033292993,39.34999584335759,0.0,18.0,39.3,15.1,79.9,27.2,4.9
2014-07-21,-101.0800033292993,39.34999584335759,0.0,17.6,38.6,11.6,68.2,22.4,3.3
2014-07-22,-101.0800033292993,39.34999584335759,0.0,19.3,36.3,21.6,80.0,26.1,2.8
2014-07-23,-101.0800033292993,39.34999584335759,0.0,18.8,34.5,23.7,79.8,26.7,3.8
2014-07-24,-101.0800033292993,39.34999584335759,0.0,19.5,39.0,13.4,67.8,26.9,6.6
2014-07-25,-101.0800033292993,39.34999584335759,1.1,18.2,35.5,14.9,65.2,25.2,5.2
2014-07-26,-101.0800033292993,39.34999584335759,0.0,16.3,36.5,12.4,68.9,26.6,3.9
2014-07-27,-101.0800033292993,39.34999584335759,0.0,14.3,31.4,20.1,78.8,26.2,5.3
2014-07-28,-101.0800033292993,39.34999584335759,0.0,14.4,30.8,17.2,69.3,25.8,4.4
2014-07-29,-101.0800033292993,39.34999584335759,15.8,15.0,31.0,24.5,84.9,22.7,4.4
2014-07-30,-101.0800033292993,39.34999584335759,0.9,12.2,24.0,47.2,100.0,16.8,5.4
2014-07-31,-101.0800033292993,39.34999584335759,0.0,13.3,30.0,20.3,78.3,26.4,3.0
2014-08-01,-101.0800033292993,39.34999584335759,0.0,14.0,31.5,15.7,68.0,25.7,2.9
2014-08-02,-101.0800033292993,39.34999584335759,0.7,15.9,33.1,13.0,59.6,26.2,2.8
2014-08-03,-101.0800033292993,39.34999584335759,0.0,16.6,33.9,12.1,57.6,26.3,3.8
2014-08-04,-101.0800033292993,39.34999584335759,0.0,18.3,34.8,15.0,61.4,26.2,4.9
2014-08-05,-101.0800033292993,39.34999584335759,0.0,18.6,32.7,17.2,58.7,16.6,4.3
2014-08-06,-101.0800033292993,39.34999584335759,0.0,15.3,34.6,21.6,90.6,23.8,4.3
2014-08-07,-101.0800033292993,39.34999584335759,10.8,15.7,30.3,34.8,98.7,24.2,2.6
2014-08-08,-101.0800033292993,39.34999584335759,0.0,16.7,29.0,30.1,78.2,25.4,1.8
2014-08-09,-101.0800033292993,39.34999584335759,24.0,14.9,33.0,21.6,85.8,25.4,3.3
2014-08-10,-101.0800033292993,39.34999584335759,0.0,14.4,29.2,33.5,97.9,24.9,4.6
2014-08-11,-101.0800033292993,39.34999584335759,0.0,14.5,29.6,27.4,86.0,25.3,2.7
2014-08-12,-101.0800033292993,39.34999584335759,0.0,14.7,31.2,18.1,70.4,24.8,3.5
2014-08-13,-101.0800033292993,39.34999584335759,0.0,16.4,33.5,19.3,74.9,24.9,4.8
2014-08-14,-101.0800033292993,39.34999584335759,3.1,17.9,35.0,18.2,71.5,20.3,6.7
2014-08-15,-101.0800033292993,39.34999584335759,0.0,16.7,34.0,22.5,83.1,24.4,3.8
2014-08-16,-101.0800033292993,39.34999584335759,2.5,15.7,35.3,19.8,87.0,24.8,4.0
2014-08-17,-101.0800033292993,39.34999584335759,0.7,14.3,36.8,14.2,83.3,24.6,3.1
2014-08-18,-101.0800033292993,39.34999584335759,5.2,15.3,36.0,12.5,69.9,24.6,2.5
2014-08-19,-101.0800033292993,39.34999584335759,0.0,16.7,35.9,11.3,61.0,24.0,3.5
2014-08-20,-101.0800033292993,39.34999584335759,6.5,17.9,35.6,18.0,73.2,22.7,5.1
2014-08-21,-101.0800033292993,39.34999584335759,0.0,17.7,34.0,19.5,71.7,23.7,3.3
2014-08-22,-101.0800033292993,39.34999584335759,7.3,16.9,31.2,27.4,81.0,19.4,4.2
2014-08-23,-101.0800033292993,39.34999584335759,0.0,14.1,31.1,25.8,91.7,23.8,6.0
2014-08-24,-101.0800033292993,39.34999584335759,0.0,14.9,29.2,24.7,76.6,23.9,3.3
2014-08-25,-101.0800033292993,39.34999584335759,0.0,15.8,29.0,25.5,73.4,23.6,2.6
2014-08-26,-101.0800033292993,39.34999584335759,12.2,15.6,28.8,32.3,87.2,17.3,4.3
2014-08-27,-101.0800033292993,39.34999584335759,7.3,14.3,27.4,42.1,100.0,11.2,4.4
2014-08-28,-101.0800033292993,39.34999584335759,0.0,12.5,28.1,43.6,100.0,21.7,3.4
2014-08-29,-101.0800033292993,39.34999584335759,0.0,12.5,30.0,24.7,92.4,23.0,4.2
2014-08-30,-101.0800033292993,39.34999584335759,2.6,13.5,32.0,19.3,81.9,23.2,3.8
2014-08-31,-101.0800033292993,39.34999584335759,1.2,11.6,28.2,28.4,97.4,19.7,5.2
2014-09-01,-101.0800033292993,39.34999584335759,0.0,11.7,27.7,32.1,96.7,21.0,4.3
2014-09-02,-101.0800033292993,39.34999584335759,0.0,13.5,30.3,30.2,95.1,21.2,4.3
2014-09-03,-101.0800033292993,39.34999584335759,0.0,19.5,37.5,19.4,70.7,21.1,5.4
2014-09-04,-101.0800033292993,39.34999584335759,2.5,12.1,27.8,32.4,95.5,20.8,5.4
2014-09-05,-101.0800033292993,39.34999584335759,1.6,7.1,17.7,53.3,100.0,6.5,5.6
2014-09-06,-101.0800033292993,39.34999584335759,0.0,8.2,24.2,31.2,96.7,16.8,1.8
2014-09-07,-101.0800033292993,39.34999584335759,0.0,10.8,27.8,23.8,82.0,20.3,5.0
2014-09-08,-101.0800033292993,39.34999584335759,0.0,14.8,34.2,20.7,82.3,19.9,4.7
2014-09-09,-101.0800033292993,39.34999584335759,4.2,11.9,30.8,24.1,91.3,14.0,5.5
2014-09-10,-101.0800033292993,39.34999584335759,0.8,8.7,17.4,66.7,100.0,14.9,7.0
2014-09-11,-101.0800033292993,39.34999584335759,15.2,1.8,10.2,95.0,100.0,8.8,3.9
2014-09-12,-101.0800033292993,39.34999584335759,0.0,1.5,8.3,71.2,100.0,7.8,5.8
2014-09-13,-101.0800033292993,39.34999584335759,0.0,2.7,18.2,28.5,91.3,19.9,5.2
2014-09-14,-101.0800033292993,39.34999584335759,0.0,5.6,25.2,29.2,100.0,19.5,4.3
2014-09-15,-101.0800033292993,39.34999584335759,0.0,10.3,20.7,54.7,100.0,19.2,5.2
2014-09-16,-101.0800033292993,39.34999584335759,0.0,9.7,29.1,25.8,100.0,19.1,4.9
2014-09-17,-101.0800033292993,39.34999584335759,0.0,9.8,32.0,26.2,100.0,18.8,2.9
2014-09-18,-101.0800033292993,39.34999584335759,0.0,15.1,28.2,31.2,78.8,18.8,3.3
2014-09-19,-101.0800033292993,39.34999584335759,0.0,15.3,31.4,27.0,83.4,18.7,5.8
2014-09-20,-101.0800033292993,39.34999584335759,0.0,10.4,30.0,30.8,100.0,18.4,4.3
2014-09-21,-101.0800033292993,39.34999584335759,0.0,11.1,25.0,27.5,76.3,14.5,4.3
2014-09-22,-101.0800033292993,39.34999584335759,17.8,11.5,24.9,21.5,62.1,11.0,5.7
2014-09-23,-101.0800033292993,39.34999584335759,0.0,12.6,29.1,29.3,92.3,17.6,4.7
2014-09-24,-101.0800033292993,39.34999584335759,0.0,12.4,30.1,25.7,89.1,17.9,2.4
2014-09-25,-101.0800033292993,39.34999584335759,0.0,11.5,30.2,25.8,94.7,17.7,2.9
2014-09-26,-101.0800033292993,39.34999584335759,0.0,12.4,29.2,26.5,86.7,17.8,5.6
2014-09-27,-101.0800033292993,39.34999584335759,0.0,12.5,28.3,25.4,79.4,17.6,7.5
2014-09-28,-101.0800033292993,39.34999584335759,0.0,12.7,28.2,27.3,82.2,17.2,7.3
2014-09-29,-101.0800033292993,39.34999584335759,7.2,8.3,28.1,28.1,100.0,16.9,7.0
2014-09-30,-101.0800033292993,39.34999584335759,0.0,7.6,24.8,31.0,100.0,17.2,5.1
2014-10-01,-101.0800033292993,39.34999584335759,2.3,8.9,24.8,19.2,63.5,15.9,2.8
2014-10-02,-101.0800033292993,39.34999584335759,0.0,4.0,19.0,36.5,100.0,17.5,6.6
2014-10-03,-101.0800033292993,39.34999584335759,0.0,-0.6,14.9,23.4,76.7,17.9,6.7
2014-10-04,-101.0800033292993,39.34999584335759,0.0,-0.6,22.9,8.0,61.0,17.0,2.9
2014-10-05,-101.0800033292993,39.34999584335759,0.6,5.3,23.8,13.1,58.3,15.0,4.1
2014-10-06,-101.0800033292993,39.34999584335759,0.0,6.5,26.0,13.4,61.9,16.6,4.7
2014-10-07,-101.0800033292993,39.34999584335759,0.0,7.8,26.1,12.4,54.3,16.5,3.1
2014-10-08,-101.0800033292993,39.34999584335759,0.0,7.2,22.3,28.6,82.8,15.1,4.4
2014-10-09,-101.0800033292993,39.34999584335759,6.8,6.6,15.9,58.1,100.0,6.4,3.3
2014-10-10,-101.0800033292993,39.34999584335759,6.0,0.6,8.9,88.6,100.0,5.7,5.4
2014-10-11,-101.0800033292993,39.34999584335759,0.0,0.7,17.3,30.1,99.0,16.1,4.4
2014-10-12,-101.0800033292993,39.34999584335759,0.0,5.3,17.9,32.7,80.5,12.3,5.2
2014-10-13,-101.0800033292993,39.34999584335759,0.0,1.2,16.9,31.5,97.5,15.9,11.4
2014-10-14,-101.0800033292993,39.34999584335759,0.0,0.2,21.1,15.4,78.1,15.7,4.0
2014-10-15,-101.0800033292993,39.34999584335759,0.0,2.0,27.1,10.9,78.1,15.7,4.3
2014-10-16,-101.0800033292993,39.34999584335759,0.0,4.7,25.6,13.8,69.9,15.3,6.0
2014-10-17,-101.0800033292993,39.34999584335759,0.0,1.2,19.9,17.2,73.1,15.0,3.9
2014-10-18,-101.0800033292993,39.34999584335759,0.0,0.5,19.1,25.7,99.6,14.8,4.3
2014-10-19,-101.0800033292993,39.34999584335759,0.0,2.5,23.4,20.6,94.7,14.1,4.2
2014-10-20,-101.0800033292993,39.34999584335759,0.0,2.5,25.0,20.0,100.0,14.7,2.8
2014-10-21,-101.0800033292993,39.34999584335759,0.0,6.4,26.1,24.6,97.2,14.1,5.6
2014-10-22,-101.0800033292993,39.34999584335759,0.0,4.6,22.1,39.4,100.0,10.3,5.5
2014-10-23,-101.0800033292993,39.34999584335759,0.0,6.8,21.8,33.8,94.5,14.0,2.7
2014-10-24,-101.0800033292993,39.34999584335759,0.0,5.2,30.9,13.0,87.7,13.9,3.5
2014-10-25,-101.0800033292993,39.34999584335759,0.0,4.3,30.4,10.3,78.1,13.8,1.2
2014-10-26,-101.0800033292993,39.34999584335759,0.0,4.5,29.7,14.0,90.2,13.8,4.1
2014-10-27,-101.0800033292993,39.34999584335759,0.0,-1.7,17.8,24.3,100.0,12.8,6.1
2014-10-28,-101.0800033292993,39.34999584335759,0.0,-1.4,15.2,17.1,65.5,13.5,3.9
2014-10-29,-101.0800033292993,39.34999584335759,0.0,-2.2,22.1,11.1,78.8,13.4,3.2
2014-10-30,-101.0800033292993,39.34999584335759,0.0,-2.8,19.0,17.9,95.2,13.2,5.1
2014-10-31,-101.0800033292993,39.34999584335759,0.0,-1.1,9.7,34.2,76.6,13.1,4.5
2014-11-01,-101.0800033292993,39.34999584335759,0.0,-0.5,16.7,14.3,56.5,12.3,8.5
2014-11-02,-101.0800033292993,39.34999584335759,0.0,5.4,23.5,17.7,66.7,11.7,7.9
2014-11-03,-101.0800033292993,39.34999584335759,0.0,-0.6,13.8,46.3,100.0,11.5,8.0
2014-11-04,-101.0800033292993,39.34999584335759,0.0,-1.5,15.8,24.5,86.4,12.3,4.2
2014-11-05,-101.0800033292993,39.34999584335759,0.0,-1.3,19.7,11.7,62.3,11.9,4.7
2014-11-06,-101.0800033292993,39.34999584335759,0.0,-1.4,16.2,18.9,71.7,11.7,3.1
2014-11-07,-101.0800033292993,39.34999584335759,0.0,1.0,23.6,11.4,65.9,11.6,5.7
2014-11-08,-101.0800033292993,39.34999584335759,0.0,0.7,16.1,27.4,82.6,11.4,5.9
2014-11-09,-101.0800033292993,39.34999584335759,0.0,1.7,22.9,13.5,67.6,11.4,4.1
2014-11-10,-101.0800033292993,39.34999584335759,0.0,-12.2,17.2,15.7,100.0,11.2,6.5
2014-11-11,-101.0800033292993,39.34999584335759,0.0,-12.6,-4.5,35.9,67.4,8.6,8.0
2014-11-12,-101.0800033292993,39.34999584335759,0.0,-18.3,-8.4,34.1,76.3,4.0,6.6
2014-11-13,-101.0800033292993,39.34999584335759,0.0,-18.5,-5.3,21.6,67.7,11.2,3.5
2014-11-14,-101.0800033292993,39.34999584335759,0.0,-8.5,-0.0,23.4,48.3,9.9,5.8
2014-11-15,-101.0800033292993,39.34999584335759,0.0,-11.9,-0.5,42.7,100.0,8.3,6.1
2014-11-16,-101.0800033292993,39.34999584335759,0.0,-16.0,2.7,17.0,81.4,11.1,5.8
2014-11-17,-101.0800033292993,39.34999584335759,0.0,-15.2,0.4,23.9,85.3,10.8,5.8
2014-11-18,-101.0800033292993,39.34999584335759,0.0,-11.5,13.3,6.4,61.6,10.7,4.1
2014-11-19,-101.0800033292993,39.34999584335759,0.0,-10.9,8.6,18.0,85.3,10.2,3.5
2014-11-20,-101.0800033292993,39.34999584335759,0.0,-10.0,10.7,20.7,100.0,10.3,2.2
2014-11-21,-101.0800033292993,39.34999584335759,0.0,-3.7,11.9,28.9,90.4,9.9,4.3
2014-11-22,-101.0800033292993,39.34999584335759,0.0,-3.2,20.4,14.9,88.8,10.2,5.0
2014-11-23,-101.0800033292993,39.34999584335759,0.0,-1.7,8.8,37.8,80.2,8.4,8.2
2014-11-24,-101.0800033292993,39.34999584335759,0.0,-7.2,9.4,17.5,66.5,9.5,7.0
2014-11-25,-101.0800033292993,39.34999584335759,1.5,-8.0,9.8,20.3,81.5,8.5,5.9
2014-11-26,-101.0800033292993,39.34999584335759,0.0,-4.8,2.8,39.1,68.9,6.1,6.6
2014-11-27,-101.0800033292993,39.34999584335759,0.0,-4.1,15.5,13.7,65.9,8.6,4.6
2014-11-28,-101.0800033292993,39.34999584335759,0.0,-1.0,24.7,6.7,59.0,9.6,4.4
2014-11-29,-101.0800033292993,39.34999584335759,0.0,-5.6,21.2,6.0,62.3,9.6,3.9
2014-11-30,-101.0800033292993,39.34999584335759,0.0,-11.3,-5.0,54.1,85.0,9.0,5.6
2014-12-01,-101.0800033292993,39.34999584335759,0.0,-13.0,-1.1,21.6,55.1,9.1,4.6
2014-12-02,-101.0800033292993,39.34999584335759,0.0,-8.0,19.8,3.5,42.6,9.2,4.2
2014-12-03,-101.0800033292993,39.34999584335759,0.0,-5.3,4.1,25.1,50.3,7.7,4.6
2014-12-04,-101.0800033292993,39.34999584335759,0.0,-5.0,12.1,17.3,61.6,8.8,4.1
2014-12-05,-101.0800033292993,39.34999584335759,0.0,-6.1,15.0,28.1,100.0,8.8,3.7
2014-12-06,-101.0800033292993,39.34999584335759,0.0,-6.9,8.1,44.0,100.0,8.2,3.6
2014-12-07,-101.0800033292993,39.34999584335759,0.0,-3.7,16.9,30.0,100.0,8.7,5.6
2014-12-08,-101.0800033292993,39.34999584335759,0.0,-6.6,14.8,25.2,100.0,8.7,3.5
2014-12-09,-101.0800033292993,39.34999584335759,0.0,-7.4,7.1,41.9,100.0,8.8,3.9
2014-12-10,-101.0800033292993,39.34999584335759,0.0,-5.2,15.0,27.7,100.0,8.6,3.0
2014-12-11,-101.0800033292993,39.34999584335759,0.0,-5.5,13.1,34.8,100.0,8.6,3.2
2014-12-12,-101.0800033292993,39.34999584335759,0.0,0.8,9.8,55.8,97.5,8.6,5.2
2014-12-13,-101.0800033292993,39.34999584335759,0.0,2.9,14.6,51.5,100.0,7.3,7.5
2014-12-14,-101.0800033292993,39.34999584335759,16.7,-1.2,10.5,73.6,100.0,5.4,6.6
2014-12-15,-101.0800033292993,39.34999584335759,0.0,-6.7,0.1,96.6,100.0,4.2,8.8
2014-12-16,-101.0800033292993,39.34999584335759,0.0,-7.6,0.9,45.8,81.2,8.6,5.3
